id,name,ssn,dob,start_date,kyc_date,net_worth
334807,Melvin Fernandez,256-03-1085,1994-10-15,2022-06-19,2024-07-04,296598.71
313014,Joseph Ritter,735-25-8659,1967-06-29,2020-07-26,2024-02-11,5035.43
331910,Madeline Cooley,881-05-5993,1983-05-19,2024-04-02,2024-03-01,93714.15
382685,Christopher Coleman,230-67-3250,1977-07-31,2023-12-18,2024-06-17,674351.08
393040,Kenneth Gutierrez,853-73-4380,1971-02-14,2023-04-04,2024-04-06,851692.21
354036,John Chan,108-39-4868,1963-03-06,2022-02-21,2024-01-21,859933.47
345037,Mr. Zachary Ryan DVM,785-79-1858,1943-06-02,2023-05-29,2024-06-25,532515.38
342184,Michael Berry,697-96-1303,1973-12-04,2023-09-14,2024-03-19,501892.81
323216,Brooke Hernandez,192-08-6014,1934-08-06,2021-03-03,2024-02-21,504217.32
339480,Garrett Myers,582-68-8177,1965-03-06,2020-06-28,2024-02-07,862924.1
349784,Amanda Castillo,306-49-0992,1997-07-22,2023-11-15,2024-04-05,360296.57
337710,Ashley Gibson,422-87-7373,1952-08-11,2022-12-22,2024-01-16,891360.1
385435,Nicholas Savage,871-50-1669,1994-07-15,2022-03-05,2024-01-22,959307.06
345194,Natalie Powell,491-74-6101,1949-11-05,2022-10-02,2024-02-26,647895.45
309668,Andrew Mason,866-36-1333,1940-02-21,2022-10-06,2024-04-06,254236.07
328247,Barbara James,403-35-2787,1992-06-24,2020-04-19,2024-02-24,793079.52
377519,Stephanie Middleton,595-22-8844,1962-08-25,2023-06-03,2024-05-07,444044.62
353140,Michael Jones,410-42-5298,1999-06-20,2021-11-07,2024-04-17,442770.22
383553,John Lyons,269-64-1402,1940-06-24,2024-05-01,2024-03-29,176088.01
322294,Anna Blackwell,535-60-3335,1953-01-26,2021-09-04,2024-05-10,315350.06
339318,Sean Scott,685-52-9037,1988-09-04,2024-05-04,2024-04-12,928401.43
345961,Melinda Rodriguez,463-69-0793,1971-08-21,2020-02-03,2024-03-13,653417.72
395548,Jeffrey Hamilton,244-52-6306,1940-02-14,2023-02-18,2024-04-14,31868.29
348406,Shaun Rodriguez,015-17-4011,1935-04-29,2022-07-06,2024-01-01,235533.77
384249,Andrew Castillo,115-44-9169,1948-09-21,2023-10-30,2024-02-26,384551.35
340517,Sara Stokes,586-93-5126,1946-09-08,2023-06-01,2024-01-24,486464.03
305004,John Olson,772-54-7519,1999-06-25,2023-06-20,2024-04-09,198606.43
366887,Martha Harris,894-08-8593,1953-01-20,2020-12-05,2024-03-28,990249.12
384923,Pam Phelps,080-95-5214,2003-04-16,2023-05-03,2024-01-01,699064.92
311863,Brent Ortega,577-31-0126,2003-08-26,2022-05-06,2024-05-20,871608.24
304272,Philip Barry,463-34-4895,1935-06-09,2022-12-30,2024-01-11,506160.76
346401,Caitlyn Yates,690-20-5251,1976-05-13,2023-01-05,2024-04-24,500963.74
358178,Lauren Miller,567-97-4439,1945-03-25,2021-09-02,2024-02-13,263375.61
335289,Mr. Anthony Schneider,356-86-3664,1943-08-16,2022-04-26,2024-04-07,364950.61
331449,Ryan Nguyen,137-23-5808,1995-08-20,2023-03-16,2024-03-01,924380.87
391752,Tracey Miller,083-88-4572,1984-12-18,2020-12-23,2024-04-04,240582.28
331238,Amy Hoffman,023-10-1009,2006-05-10,2022-10-25,2024-04-08,892961.94
312604,Gregory Reyes,703-95-3871,1988-01-15,2022-04-11,2024-02-03,230709.02
393170,Barry Murphy,183-10-7585,1947-02-11,2021-10-01,2024-05-25,395895.2
302233,Christopher Fisher,537-28-2886,1959-05-03,2020-05-26,2024-03-02,327242.57
385072,Vickie Woodard,028-60-9691,1949-10-31,2022-11-27,2024-05-26,643539.4
369563,Anne Barber,397-47-1652,1969-03-17,2023-01-12,2024-07-01,495784.16
397607,Sandra Robinson,393-04-7184,1954-08-31,2023-10-19,2024-04-09,787204.06
395075,Thomas Taylor,031-76-3810,1937-09-23,2020-04-16,2024-01-22,284661.3
370142,Kim Williams,755-03-5826,1975-11-23,2021-10-02,2024-01-22,912529.95
331693,Julia Carrillo,877-68-3835,1996-06-09,2022-11-10,2024-01-19,6269.66
354948,Faith Johnson,108-39-9065,1994-08-20,2023-08-07,2024-03-29,9736.95
349770,Joseph Kramer,301-33-6901,1974-09-11,2021-02-07,2024-01-12,726026.65
336837,Daniel Carpenter,018-63-2711,1935-11-11,2024-03-09,2024-02-26,242917.24
365324,Mary Fisher,515-94-2108,2003-06-29,2022-06-18,2024-01-06,302991.3
350374,Katherine Gilmore,207-36-8314,1934-12-17,2022-09-04,2024-06-07,251765.3
398185,Brooke Davis,835-22-1433,1982-04-26,2021-02-01,2024-02-08,543177.23
332290,Kaitlyn Burton,346-63-0849,1970-09-05,2023-05-18,2024-02-06,892922.89
317023,Joseph White,253-99-0536,1987-01-05,2023-07-06,2024-03-20,932011.5
365025,Karen Lee,425-75-2101,1950-12-20,2020-11-15,2024-02-17,600523.94
339679,Joseph Fernandez,859-23-2073,1997-05-05,2021-04-21,2024-05-21,818226.41
318361,Alexa Schmidt,206-51-0326,1950-01-12,2022-02-05,2024-04-03,529841.36
351059,Michael West,673-99-4401,1975-09-04,2021-10-25,2024-01-27,589063.29
317480,Richard Anderson,873-19-8073,1977-05-19,2020-07-08,2024-01-23,180732.55
380194,James Mccoy,807-46-4999,1983-06-28,2021-06-24,2024-05-28,373570.75
351676,Kelly Wheeler,665-73-0687,1949-06-07,2021-02-26,2024-03-31,683711.31
383276,Daniel Reyes,333-24-6958,1964-05-16,2022-03-12,2024-03-19,200703.15
376147,Dakota Patel,131-11-6382,1958-07-18,2022-11-22,2024-01-21,475342.31
314263,Brooke Hebert,056-11-2024,1973-06-01,2021-07-13,2024-01-03,332514.55
338480,Mark Park,176-88-2315,1956-10-02,2020-04-01,2024-06-11,108986.15
314633,Andrew Hensley,038-01-4319,1968-12-27,2022-11-12,2024-06-22,892504.56
302653,Thomas Wright,175-31-1183,1998-07-12,2024-05-25,2024-04-26,418981.95
383519,Anthony Wilson,107-31-6432,1999-03-24,2022-03-15,2024-03-28,427479.17
348681,Dana Stevenson,763-88-7847,1994-04-14,2023-03-10,2024-05-27,460343.76
310806,Kenneth Davis,503-74-2124,1998-02-25,2023-11-20,2024-02-09,644141.61
354820,Erin Church,570-99-3149,1984-06-26,2023-02-17,2024-05-13,352775.22
366835,Scott Roy,439-17-7777,1942-04-25,2021-10-03,2024-06-26,219649.73
344691,Sylvia Thomas,356-30-3545,1946-01-30,2022-11-04,2024-05-13,177279.86
354751,Sarah Cisneros,212-98-2756,2005-03-13,2022-09-10,2024-06-16,46610.81
386000,Allison Allen,776-04-2861,1986-04-10,2020-03-27,2024-06-01,865905.56
349373,Thomas Adkins,214-37-5136,1979-03-19,2020-06-12,2024-01-05,176181.07
312428,Lynn Brown DVM,765-64-4271,1949-04-14,2022-03-19,2024-03-19,763781.67
397037,Sergio Hall,230-06-4787,1939-05-05,2023-04-23,2024-04-26,804714.42
391413,Kelsey Saunders,265-65-6405,1934-12-18,2020-10-06,2024-03-25,842125.65
303692,Shelly Wilkins,747-25-1100,1995-01-15,2023-09-27,2024-06-02,279389.53
368280,Carlos Ball,070-31-9568,1959-08-29,2022-06-25,2024-05-16,822660.41
302494,Kristen Hahn,138-53-3382,1974-05-23,2022-11-12,2024-04-16,572737.83
351585,Jacqueline Wood,830-84-9339,1953-06-09,2023-01-25,2024-01-10,485669.78
371927,Kimberly Thomas,810-18-9680,1957-12-31,2020-02-11,2024-01-19,508974.99
329014,David Barnes,002-15-9705,1941-05-12,2022-07-12,2024-04-17,72825.04
343920,Lisa Hawkins,526-90-0397,1987-05-25,2020-01-04,2024-04-06,799758.44
359674,Kendra Kerr,744-85-8318,1964-09-24,2021-01-15,2024-03-05,828958.35
300513,Laura Bailey,357-31-2163,1944-11-21,2020-10-08,2024-03-07,397652.54
304835,Autumn Richardson,445-38-4479,1966-09-12,2022-06-04,2024-02-05,340430.65
333851,Samantha Scott,136-96-0564,1991-10-03,2023-09-18,2024-01-11,578227.81
342468,Walter White,589-51-3668,1976-11-18,2021-06-21,2024-04-28,22071.25
371738,Kevin Cruz,085-20-4377,1947-10-18,2021-12-12,2024-02-12,768248.52
318938,Joan Cross,321-53-3672,1943-01-30,2022-09-18,2024-01-12,832139.8
375664,Roberto Gallegos,351-43-6725,1993-06-18,2022-12-25,2024-06-24,285280.5
344525,Sara Dominguez,559-95-6915,1953-01-31,2022-07-12,2024-01-02,451098.52
382737,Kaylee Mitchell,539-91-3560,1939-07-05,2022-11-21,2024-05-27,398279.98
338416,Jennifer Bridges,507-40-2109,1962-04-17,2021-07-02,2024-06-05,451445.12
314089,Bobby Nash,278-42-9317,1977-12-08,2023-06-05,2024-01-19,927441.4
395910,Laura Hall,675-63-0903,1972-03-02,2022-08-17,2024-02-16,358780.37
332430,Mario Russell,574-13-4732,1952-10-25,2023-04-30,2024-02-22,992307.31
315997,Eugene Summers,597-60-9762,1982-03-14,2020-08-25,2024-01-27,903893.02
335199,Amber Zimmerman,726-10-5823,1956-12-22,2023-12-28,2024-06-21,304432.53
355853,Traci Scott,720-37-7047,1936-12-15,2022-04-24,2024-06-19,103396.68
310428,Kimberly Chambers,529-62-8818,1947-01-22,2022-10-05,2024-03-28,934558.65
308730,Steven Hodges,077-92-0365,1954-05-09,2023-02-19,2024-03-28,201723.51
368010,Lisa Adkins,611-48-4206,1981-07-15,2021-01-06,2024-06-20,387023.06
332380,Eric Keller,357-03-3155,1979-10-06,2022-01-19,2024-05-15,633828.1
306586,Christopher Scott,098-93-9109,1941-09-18,2021-06-18,2024-03-23,562392.37
328324,Michael Moore,286-78-6236,1994-12-03,2020-06-03,2024-02-09,220731.3
355713,Ashley Miller,731-42-4304,1947-04-18,2020-01-11,2024-05-11,344563.28
342498,Amanda Allison,698-82-1733,1980-06-11,2021-07-19,2024-07-04,941144.7
376058,Robert Floyd,231-53-1023,1991-05-19,2022-04-08,2024-04-25,675302.96
303813,Thomas Williams,748-53-4329,2003-06-02,2022-11-02,2024-03-06,348926.53
379630,Lacey Ortiz,162-78-6176,1948-07-11,2020-10-20,2024-02-26,256501.87
306091,Amber Weber,725-60-4874,1958-02-18,2023-05-19,2024-03-04,998126.3
383103,Dawn Foley,447-25-1464,1947-02-12,2021-05-13,2024-04-26,206748.52
376494,Jennifer Skinner,172-54-3947,1986-11-18,2024-03-05,2024-02-17,500215.3
309313,Ronald Daniel,637-51-7969,1978-05-06,2021-11-12,2024-07-03,737560.55
353333,Dalton Santiago,548-69-9667,1944-12-09,2023-10-26,2024-02-05,440509.1
344487,Evelyn Garcia,791-56-3053,1961-01-04,2024-03-11,2024-03-29,422488.17
322256,Brian Butler,301-32-7077,1935-10-17,2023-06-23,2024-05-25,568923.82
340556,Ryan Butler,273-63-4466,1969-07-30,2020-03-25,2024-04-20,13150.83
312438,Stacey Bowers,625-98-5575,1947-10-11,2021-04-27,2024-05-27,766337.02
336953,Kathryn Peterson,086-22-0074,2000-12-22,2022-11-23,2024-04-12,375282.75
334507,Stacy Jones,424-03-9040,1997-09-26,2021-10-23,2024-01-04,419909.16
347153,Rachel Everett,156-16-7567,1990-09-29,2024-05-01,2024-03-27,677332.74
385224,Bailey Weeks,775-82-9284,1935-01-25,2023-06-03,2024-03-16,95579.69
389549,Tonya Goodwin,592-02-1630,1957-08-02,2023-09-05,2024-06-28,61063.73
345424,Mark Guerrero,749-09-7200,1953-10-14,2022-11-01,2024-02-17,27765.98
329175,Jorge Ruiz,740-56-8507,1969-01-11,2022-07-27,2024-05-13,344003.54
363547,Matthew Kaufman,395-29-0379,1976-05-02,2024-04-08,2024-05-31,298404.36
382166,Chris Silva,052-69-7181,1994-05-29,2022-09-20,2024-05-28,664900.6
380762,Heather Morrison,750-25-0448,2002-07-01,2022-10-19,2024-05-22,950573.81
382811,Tanya Bennett,255-66-9779,1964-03-03,2020-06-17,2024-01-11,43319.22
312476,Jamie Hill,570-02-0190,1986-07-24,2023-09-30,2024-06-21,273622.71
322234,Mrs. Sally Jordan,522-20-8288,1987-06-03,2021-02-17,2024-03-06,783426.68
350635,Charles Gibson,564-46-6520,1936-11-25,2024-05-24,2024-01-14,588524.6
367510,Yvette Webb,831-24-8522,2004-06-09,2023-03-30,2024-05-05,739663.73
356457,Daniel Vincent,559-74-2579,1935-03-27,2020-12-27,2024-05-23,62585.83
345026,Melissa Lucas,379-74-5391,1935-06-09,2023-01-12,2024-02-12,855079.23
350471,Paul Mckinney,296-08-8238,2001-02-15,2021-12-29,2024-04-27,329758.99
356287,Jeremy Castro,516-77-7029,1945-08-27,2024-05-15,2024-04-20,563381.96
326418,Kevin Weaver,729-12-4054,1950-04-29,2022-12-19,2024-01-03,229422.75
387123,Donald Price,266-21-1790,2003-12-09,2023-07-29,2024-02-26,403648.62
397190,Patrick Wilson,410-27-4721,1945-03-11,2020-09-30,2024-04-02,62016.57
340799,Mitchell Johnson,435-04-1098,1955-07-20,2021-04-25,2024-07-04,827778.39
338599,Kelly Parrish,435-93-4017,1969-08-25,2023-09-06,2024-02-16,787602.75
392080,Jeffrey Dean,466-37-3256,1985-08-24,2022-03-10,2024-07-03,419061.78
357860,Christine Pruitt,298-83-6097,1982-09-19,2023-01-16,2024-04-26,646543.28
382764,Courtney Davidson,530-24-0509,1958-12-07,2020-01-12,2024-03-10,814808.91
386619,Cristina Wong,540-71-6579,1968-11-01,2022-05-11,2024-06-01,690167.84
373452,Allison Adams,323-64-8120,1990-12-09,2020-07-10,2024-03-21,904245.06
347330,Tara Reese,872-05-7926,1985-03-01,2023-12-15,2024-04-13,966285.61
391116,Mr. William Walker,494-01-0425,1953-07-22,2022-03-19,2024-02-07,961451.3
366530,Morgan Parsons,730-79-1563,1979-06-02,2021-09-23,2024-02-05,622836.01
353457,Drew Gomez,888-03-5799,1955-04-24,2020-03-24,2024-01-18,296115.51
354389,Melissa Smith,686-21-3371,1994-02-19,2023-02-20,2024-03-02,458633.67
305468,Carlos Lutz,108-20-4378,1956-12-08,2024-05-16,2024-02-23,980900.26
312158,Anna Ayala,872-41-1290,1976-02-06,2023-08-26,2024-03-25,102939.41
365887,Greg Walton,258-93-3164,1941-04-03,2022-11-24,2024-03-13,263693.46
369465,Michael Holt,692-46-1994,1935-07-31,2022-10-23,2024-02-26,588792.63
355582,Charles Gonzalez,689-85-8180,1987-10-11,2021-09-09,2024-07-01,681024.0
323186,Kendra Castillo,695-13-6319,1987-06-17,2023-10-29,2024-03-14,668524.4
388582,Martin Dawson,747-85-4326,1944-02-27,2023-10-08,2024-06-30,335392.05
362661,Melinda Tyler,172-69-5599,2004-02-14,2024-04-11,2024-06-26,677531.73
386928,James Snyder PhD,194-26-7676,2003-06-05,2022-06-17,2024-02-29,178046.48
382530,Nicole Robinson,409-11-8109,1941-11-10,2022-04-26,2024-05-03,214045.63
352966,Kevin Nelson,395-23-0132,1973-02-24,2020-11-26,2024-01-25,765365.31
331189,Darrell Daniel,043-53-8149,1979-02-14,2023-07-01,2024-03-21,843343.3
319043,Barry Boyd,110-85-9821,1987-10-13,2020-04-01,2024-03-04,784233.6
319551,Dr. Elizabeth Martinez,865-32-3046,1989-03-05,2022-06-11,2024-06-24,567784.14
341238,Shannon Riddle,417-38-0594,1974-02-09,2024-04-26,2024-03-31,314497.53
385897,Stefanie Brown,381-31-5816,1994-04-05,2020-10-29,2024-02-19,537707.7
342290,Willie Lewis,819-46-7472,1980-07-20,2022-12-18,2024-04-04,428469.41
381920,Brad Browning,379-28-6531,1961-12-31,2022-10-06,2024-02-02,253703.99
307377,Michele Reed,867-82-4810,2001-11-15,2020-06-29,2024-04-29,380766.26
342108,Jennifer Fry,122-38-5695,2004-08-03,2020-05-06,2024-01-22,191270.2
382765,Jeffrey Norris,691-62-2220,1990-11-27,2023-01-22,2024-02-14,699559.82
367810,Anthony Bennett,651-25-1008,1976-06-26,2020-05-05,2024-06-28,14841.56
323631,Stephen Watkins,211-58-7283,1938-04-25,2022-03-04,2024-03-05,634933.77
335757,Michael Rodriguez,797-82-2610,1970-03-23,2022-06-14,2024-03-11,226293.55
328542,Todd Armstrong,889-40-0238,1990-09-13,2021-10-31,2024-05-15,578111.53
312709,Michael Gilbert,373-90-5118,1991-08-31,2021-04-03,2024-01-03,161612.84
322523,Jon Hamilton,287-72-3687,1969-02-02,2020-11-25,2024-05-13,606544.36
390971,Jonathan Deleon,762-39-2947,1951-09-26,2021-05-20,2024-04-08,254081.31
317328,Mercedes Cardenas,767-46-3612,1956-10-15,2023-10-14,2024-02-03,642665.99
390590,Jeffrey Ochoa,064-95-2640,1990-12-07,2022-11-25,2024-01-18,667116.44
391439,Ann Baker MD,386-08-6169,1939-11-16,2023-01-20,2024-01-14,397102.67
392135,Christopher Norman,639-36-3321,2001-01-22,2024-01-16,2024-06-02,232952.67
382898,Jason Contreras,767-43-6959,1976-06-04,2024-02-26,2024-04-11,328955.73
342860,Michael Miller,122-33-5937,1984-11-14,2020-08-20,2024-02-25,824918.32
361671,Jordan Lucero,600-82-4694,1966-01-27,2022-11-27,2024-06-24,915627.71
383330,Jerry Myers,317-74-1897,1992-06-25,2022-11-21,2024-04-25,355975.09
373336,Lisa Patel,699-79-8911,1989-09-12,2021-03-16,2024-03-10,386508.57
372940,Emily Walsh,115-92-2620,1950-08-03,2023-02-10,2024-01-07,598809.15
390717,Stanley Armstrong,396-34-2926,1940-10-07,2023-09-25,2024-01-05,492822.6
389477,Jonathan Colon,289-07-2887,1965-07-24,2021-12-09,2024-04-16,894009.89
369861,Todd Elliott,036-28-5888,1978-12-19,2020-01-13,2024-01-23,466896.6
364593,Tyler Simmons,724-81-0430,1988-04-24,2022-06-08,2024-01-28,93333.78
302343,Matthew Barber,240-79-1265,1970-02-19,2021-07-02,2024-01-20,291422.55
330328,Amber Johnson,860-58-7860,1938-10-19,2021-05-06,2024-05-01,40553.71
318443,Morgan Evans,319-45-6820,1975-07-01,2024-04-28,2024-03-01,950751.42
371072,Nancy Bautista,336-89-6206,1962-08-24,2022-11-07,2024-02-29,603730.39
306605,Anna Ball,487-60-8269,1945-10-14,2022-10-04,2024-06-17,284700.57
362058,Joseph Cuevas,887-98-9953,1947-03-22,2022-08-12,2024-07-03,609282.96
385999,Tammy Cordova,826-05-8399,1948-01-09,2023-12-27,2024-04-02,516677.5
345699,Sarah Jenkins,728-78-1896,2003-08-30,2022-01-26,2024-01-19,981069.38
312203,Brianna Hickman,104-62-7387,1972-11-27,2021-07-25,2024-04-28,515928.01
308482,Sarah Vaughn DVM,439-37-8075,1967-06-16,2021-12-06,2024-05-23,41915.45
359226,Kyle Armstrong,485-94-8821,1974-07-15,2024-04-14,2024-04-14,718512.67
374976,William Weaver,195-54-8550,1988-11-13,2024-03-06,2024-06-05,903899.56
341466,Kurt Ware DDS,466-18-9361,1967-05-30,2023-02-25,2024-03-22,655629.76
389396,Richard Wells,695-99-4673,1936-09-09,2021-10-07,2024-02-09,46322.87
310053,Ronald Hall,291-70-8178,1989-08-10,2021-09-08,2024-05-31,453081.32
374298,Adrienne Curtis,838-55-9364,1975-07-30,2023-08-31,2024-01-30,278046.87
396063,Ana Jacobs,754-90-2860,1942-12-21,2023-01-01,2024-04-23,502215.61
387407,Andrew Davis,759-53-2885,1974-09-18,2023-01-10,2024-04-15,132396.88
339904,Kevin Pearson,746-24-4115,1956-02-22,2022-12-02,2024-05-29,66613.79
310782,Dana Allen,700-05-3649,1980-09-14,2022-07-06,2024-06-25,752740.73
368928,Cory Sullivan,817-08-8239,1972-02-16,2023-02-02,2024-05-28,824665.46
337743,Steven Boone,044-08-2642,1990-06-28,2021-02-11,2024-04-13,357899.6
350177,Christopher Hughes,198-08-1223,1999-02-17,2022-01-23,2024-06-23,134017.06
392344,Robert Diaz,880-14-9776,1948-05-24,2022-11-30,2024-05-02,536706.18
361323,Nicholas Vance,876-09-7783,1993-12-20,2021-12-21,2024-04-16,888235.98
331923,Alicia Cooper,140-58-3451,1946-01-26,2021-08-02,2024-06-23,983835.0
313512,John Johnson,875-02-9843,1981-09-04,2023-12-16,2024-02-05,735988.12
346274,Debra Glenn,511-45-1206,1978-02-04,2022-04-02,2024-04-22,799560.99
328741,Shannon Castaneda,819-86-5778,1946-03-17,2021-02-05,2024-03-20,293804.43
313766,Daniel Nelson,796-73-9077,1967-09-17,2021-06-21,2024-04-13,427020.28
341152,Connie Butler,088-04-8406,1967-04-12,2024-04-11,2024-02-26,359473.73
382740,Ryan Smith,803-69-3646,1936-12-26,2023-05-21,2024-02-24,612195.95
361193,Gina Ferguson,323-47-2818,2000-07-19,2024-02-02,2024-06-27,193427.48
375434,Jeremiah Morales,527-44-5136,1934-06-20,2021-10-22,2024-04-13,245317.75
318278,Blake Brown,144-52-9618,1953-05-20,2021-06-18,2024-03-20,96494.38
344451,Richard Munoz,892-59-7671,1992-10-29,2023-08-06,2024-01-10,432100.66
375572,Ronald Myers,509-99-9190,2006-02-25,2020-01-16,2024-03-18,282425.96
377150,Kathleen Kirk,150-53-3668,2002-03-31,2022-04-17,2024-03-24,723962.57
303567,Angela Hurst,558-39-7813,2000-10-20,2020-07-25,2024-01-17,416789.12
307059,Lisa Evans,014-55-5946,1973-10-05,2023-06-22,2024-04-21,698611.49
368741,Jason Jones,502-79-9462,1972-06-05,2020-02-15,2024-05-21,179225.86
320276,Steven Williams,222-01-1977,2004-04-03,2023-05-16,2024-03-20,93934.24
354617,Mr. Christopher Mitchell,442-96-7948,1987-06-24,2021-03-25,2024-06-05,640722.69
349891,Anthony Simpson,070-68-1500,1986-02-12,2022-04-14,2024-03-14,302460.71
318638,Anthony Zhang,131-86-2400,1944-04-10,2021-12-31,2024-03-05,636956.54
373374,Lynn Dunn,282-69-0906,1975-09-22,2022-11-27,2024-03-07,522663.13
378292,Samantha Wilson,371-83-8917,1948-07-26,2020-04-29,2024-02-22,116062.51
359068,Mr. Alexis Arnold,822-79-3408,1950-09-07,2020-08-10,2024-01-08,612712.24
390885,Carlos Baldwin,085-65-0969,1965-11-16,2021-05-14,2024-05-26,851796.62
374853,Sandra Day,213-89-8613,1986-01-31,2022-06-29,2024-06-27,390457.82
317660,Kristin Lee,831-19-4082,2003-11-02,2020-07-30,2024-01-05,253172.13
358507,Mrs. Taylor Carter,714-61-3032,1962-03-07,2023-02-27,2024-06-15,542539.39
367358,Michael Johnson,255-41-5909,1992-07-27,2024-02-02,2024-03-23,383479.87
313654,Colton Jackson,341-10-3866,1985-07-14,2024-03-19,2024-04-03,551087.65
360567,Brandon Ruiz,402-53-5120,1951-07-07,2023-08-28,2024-06-27,508918.25
370802,Steven Sutton,569-08-4981,1956-10-03,2020-08-17,2024-06-18,312877.54
339913,Ann Carson,137-67-3712,1967-03-19,2022-10-25,2024-06-04,601018.86
389845,Jeremiah Sanchez,395-95-9918,1966-12-28,2022-01-27,2024-03-03,870704.22
370076,Mark Arnold,207-75-5534,1963-05-05,2020-04-25,2024-06-02,932676.36
360103,Bradley Gill,782-16-2427,1949-01-16,2022-10-11,2024-01-18,762125.97
326194,Victoria Caldwell,399-37-6071,1980-02-05,2023-12-31,2024-04-15,736998.45
362766,Timothy Miller,454-95-8067,1940-01-25,2022-02-17,2024-06-13,724456.43
353928,Sandra Rodriguez,274-78-9489,1991-12-09,2021-07-11,2024-06-10,646538.9
388286,Kevin Friedman,200-33-6549,1997-12-20,2022-12-09,2024-03-22,201282.05
383508,Kyle Love,581-59-2244,1934-11-23,2020-05-12,2024-01-03,938829.87
346370,Heather Ray,304-85-5463,1964-10-20,2022-03-05,2024-06-14,584230.05
304772,Anthony Farmer,707-61-5781,1990-05-12,2020-08-01,2024-05-17,356040.04
386525,Allison Miles,029-05-3258,1954-07-28,2022-06-19,2024-05-31,69248.99
306528,Megan Carrillo,078-79-4645,1952-12-09,2021-08-25,2024-03-04,758192.04
348964,Lydia Skinner,208-27-8656,1996-04-15,2022-04-30,2024-04-21,333519.28
